     219   -0.919    1.852    0.408
     220   -2.514    1.811   -2.162
     221   -1.575    1.874   -1.332
     222    1.990    1.443    1.980
     223    2.017    2.854    0.933
     224    2.511    2.133   -2.443
     225    5.020    2.966   -0.499
     226    3.011    2.158   -0.466
     227    2.996    0.988   -0.958
     228    3.081    1.640    0.199
     229    3.522    2.318    0.162
     230    5.308    2.956   -1.409
     231    3.480    3.299   -0.769
     232    2.809    3.829   -0.254
     233    2.678    0.629   -2.107
     234    2.817    1.955   -1.908
     235    0.194    3.894   -2.774
     236    1.977    2.237   -1.568
     237    2.653    1.010   -2.854
     238    2.454    1.275   -1.802
     239    0.037    2.278   -3.759
     240    0.096    2.233   -1.606
     241    1.941    3.745   -1.141
     242    3.690    0.397   -0.807
     243    3.039    0.416   -1.473
     244    0.721    1.937   -0.797
     245   -0.313   -1.036   -3.584
     246    0.182    0.924   -1.818
     247   -1.651    2.466   -3.137
     248    0.128    1.054   -0.915
     249   -0.245    2.446   -1.685
     250   -1.451    4.812   -1.574
     251   -0.391    1.419   -1.870
     252   -4.331    1.668   -1.727
     253   -4.824    1.631   -2.625
     254   -2.373    3.472   -2.461
     255   -0.751    2.825    0.581
     256   -0.674    3.986   -0.700
     257   -0.458    2.996   -0.392
     258   -1.757    3.073   -2.700
     259    0.539    3.406   -3.027
     260    1.061    2.139   -3.851
     261   -1.063    2.806   -2.245
     262    1.169    1.805   -2.944
     263    0.240    1.529   -1.752
     264   -0.870    2.819   -3.470
     265   -1.635    3.164   -2.953
     266    0.400    2.973   -2.251
     267    2.591    2.144   -2.512
     268    1.034    1.002   -2.261
     269    2.518    0.532   -2.832
     270    0.885    0.363   -2.606
     271    0.038   -0.045   -3.333
     272   -0.578   -0.445   -1.408
     273   -0.267   -0.781   -2.335
     274    1.020    2.698   -4.088
     275    2.405    2.024   -2.447
     276    3.252    4.404   -2.719
     277    4.481    3.382   -2.130
     278    2.884    3.379   -2.353
     279    2.524    2.795   -4.383
     280    2.200    1.675   -2.469
     281    1.788    3.694   -2.770
     282    0.311    2.225   -4.455
     283    0.516    3.185   -3.016
     284    0.503    0.801   -3.374
     285   -1.529    1.553   -4.145
     286   -0.126    0.107   -2.889
     287    4.378    1.587   -3.287
     288    0.128    1.586   -2.973
     289    1.687    0.654   -2.790
     290    2.040    1.634   -0.857
     291    4.890    1.791   -0.396
     292    2.010   -0.396   -1.562
     293    1.713    0.778   -2.642
     294    3.591    0.413   -1.391
     295    6.521   -1.045   -1.199
     296    0.614   -0.032   -6.763
     297    1.905    0.652   -4.586
     298   -0.533    1.217   -2.557
     299    0.649   -1.181   -3.380
     300   -0.109   -0.652   -3.356
     301   -3.301    0.249   -1.857
     302   -2.931    0.252   -1.362
     303   -5.420    0.133   -1.184
     304   -2.485    1.463    0.336
     305   -6.433    6.266   -0.991
     306   -8.744    5.893   -0.172
     307   -8.593    5.651   -3.000
     308   -8.054    6.742   -2.494
     309   -6.731    3.570   -2.062
     310  -10.889    4.111   -2.009
     311   -9.355    4.724   -2.330
     312   -7.766    1.965   -1.825
     313   -7.381   -0.856   -3.539
     314   -9.638    0.927   -3.269
     315   -7.407   -0.346   -2.425
     316   -7.607    2.306   -1.465
     317   -7.521    1.437   -1.198
     318   -5.312   -0.081   -2.049
     319   -8.306    0.961   -1.914
     320   -8.565    2.472   -5.203
     321   -6.579    1.892   -3.536
     322   -9.850    4.077   -1.902
     323   -7.525    0.047   -3.463
     324   -7.859    0.840   -4.182
     325   -4.977    0.905   -4.413
     326   -5.251    0.195   -3.686
     327   -7.032   -0.979   -2.396
     328   -9.236    3.178   -3.622
     329   -8.815    3.122   -3.492
     330   -3.850    2.292   -3.688
     331   -1.348    0.366   -1.249
     332   -1.505    1.593   -2.896
     333   -0.659    1.845   -1.962
     334    1.468    2.220   -0.590
     335    0.674    1.064   -0.994
     336   -0.100    2.694   -2.343
     337    1.308    1.244   -1.381
     338   -0.286    2.885   -1.621
     339   -1.119    5.029   -2.722
     340    0.660    2.906   -4.960
     341    1.331    1.713   -3.912
     342   -1.514    3.932   -2.640
     343   -1.751    0.900   -3.978
     344   -3.687    2.671   -4.558
     345   -4.204    0.799   -6.499
     346   -3.074    0.706   -5.220
     347   -3.650    0.046   -4.132
     348   -4.108   -0.278   -4.894
     349   -5.694    1.561   -3.149
     350   -4.946    1.373   -3.742
     351   -5.378    0.678   -4.302
     352   -7.662    2.058   -3.949
     353   -7.166    2.709   -2.988
     354   -5.660    1.423   -5.480
     355   -5.787   -0.113   -4.564
     356   -5.942   -0.968   -3.959
     357   -4.656    0.654   -3.923
     358   -0.710   -0.656   -0.646
     359   -4.440   -0.622   -3.012
     360   -3.338   -0.992   -3.280
     361   -6.303    1.857   -4.047
     362   -3.589    0.421   -3.498
     363   -6.576    0.623   -1.659
     364   -8.192   -0.874   -2.681
     365  -10.871    0.846   -5.274
     366  -11.027    1.685   -4.829
     367   -9.758    1.241   -3.991
     368   -7.398    2.816   -2.424
     369   -9.081    1.184   -5.439
     370   -8.811    1.105   -6.459
     371  -10.886    0.796   -6.134
     372   -9.473    1.283   -3.777
     373   -9.624    1.506   -2.732
     374   -8.972    0.100   -4.134
     375   -7.574   -0.894   -4.828
     376   -6.416   -0.231   -4.410
     377   -8.165    0.593   -3.034
     378   -5.039    1.986   -2.060
     379   -2.376    0.410    0.998
     380   -2.996    0.873   -1.477
     381    1.634   -0.961   -0.088
     382   -2.722    0.069    0.712
     383   -1.559   -0.656   -4.407
     384    1.908   -1.675   -2.708
     385    3.317   -2.776   -2.262
     386    1.991   -1.013    1.605
     387    1.039   -2.075    1.705
     388   -3.482   -2.943   -1.808
     389   -0.041   -1.352   -0.725
     390   -3.373   -0.026    0.021
     391    2.730   -3.249   -0.893
     392   -0.967   -3.900   -3.034
     393   -2.165   -3.934   -1.603
     394    1.776   -2.706   -3.827
     395   -2.980   -4.259   -3.127
     396   -1.732   -1.798   -2.204
     397   -2.525   -0.813   -1.803
     398   -4.179   -4.350   -2.031
     399   -3.620   -1.410   -3.266
     400   -1.803    1.410   -1.944
     401   -2.063   -0.087   -2.308
     402   -0.708   -0.664   -2.193
     403    1.107    0.905   -1.503
     404   -2.262   -0.542   -0.303
     405   -0.872    0.302   -0.140
     406    0.115    1.617   -0.728
     407   -0.573    1.201   -0.004
     408   -0.518   -0.013   -2.265
     409    0.179    1.613   -0.962
     410   -2.779    2.616   -0.460
     411   -4.887    3.554   -0.780
     412   -1.506    3.232   -0.717
     413   -5.240    5.263   -1.580
     414   -5.357    5.227   -0.408
     415   -3.363    4.402   -2.334
     416   -4.770    4.600   -2.515
     417   -5.831    3.887   -1.776
     418   -5.523    4.887   -2.922
     419   -5.585    3.175   -3.495
     420   -5.962    3.707   -3.502
     421   -5.538    2.484   -4.301
     422   -4.279    0.472   -3.864
     423    0.134    0.514   -4.344
     424   -0.752    2.471   -3.078
     425    0.324    0.951   -3.807
     426   -0.496    0.168   -2.354
     427   -0.940   -0.182   -2.736
     428   -3.724    3.004   -3.579
     429   -5.770   -0.574   -5.488
     430   -7.588    0.104   -5.171
     431   -5.200    0.476   -4.840
     432   -6.048    0.975   -2.842
     433   -4.002   -2.282   -3.842
     434   -8.581    2.577   -4.912
     435   -5.796   -0.129   -4.532
     436   -5.010   -0.068   -1.623
     437   -7.253    0.689   -6.007
     438   -7.656    3.874   -6.411
     439  -10.514    4.420   -6.260
     440  -10.308    1.975   -7.744
     441   -9.424    1.930   -5.699
     442   -5.945   -0.221   -6.914
     443   -7.861    2.384   -6.225
     444   -9.069    2.944   -9.304
     445   -7.971    3.258   -7.433
     446   -7.775    3.603   -8.640
     447   -5.699    1.966   -8.796
     448   -5.825    1.712   -6.148
     449   -3.321    2.353   -4.679
     450   -6.323    2.937   -3.292
     451   -6.792    4.755   -4.206
     452   -4.386    4.916   -4.102
     453   -7.424    4.532   -6.056
     454   -5.093    6.177   -5.725
     455   -6.951    8.010   -5.510
     456   -7.829    6.242   -6.528
     457  -11.793    8.665   -7.699
     458   -9.144    5.291   -7.037
     459   -7.322    5.686   -8.044
     460  -11.238    4.000   -9.092
     461  -11.510    5.532   -6.864
     462  -10.374    3.064   -7.473
     463   -9.291    3.684   -9.247
     464   -7.900    2.942   -7.489
     465   -9.793    4.290   -8.601
     466  -10.527    4.389   -9.356
     467   -8.111    4.754   -8.835
     468  -10.189    6.191   -8.574
     469  -10.827    6.966   -9.872
     470   -8.404    4.434   -7.607
     471   -5.122    2.523   -7.974
     472   -6.385    4.553   -6.392
     473   -3.884    2.535   -6.471
     474   -7.153    3.015   -8.876
     475   -6.210    3.064   -7.645
     476   -8.915    4.132   -8.891
     477   -7.805    3.497   -6.245
     478   -7.548    3.305   -7.954
     479   -6.942    3.295   -7.272
     480   -4.305    2.514   -8.016
     481   -5.191    4.031   -6.260
     482   -3.626    1.238   -7.092
     483   -8.090    2.962   -7.655
     484   -4.096    3.299   -6.310
     485   -2.967    1.751   -7.058
     486   -2.271    2.177   -6.346
     487   -6.551    1.007   -5.251
     488   -7.688    1.142   -6.248
     489   -7.365    0.364   -4.744
     490   -8.335   -0.640   -4.117
     491   -5.481   -0.268   -3.153
     492   -5.375    1.932   -4.702
     493   -3.983    1.500   -3.766
     494   -2.108    2.583   -4.565
     495   -7.337   -1.665   -5.842
     496   -5.361    0.262   -7.156
     497   -3.699   -0.242   -6.443
     498   -4.773    0.403   -6.463
     499   -7.254    0.288   -6.017
     500   -5.682   -0.504   -4.411
     501   -4.025    0.836   -6.523
     502   -5.941   -0.209   -7.149
     503   -4.408    0.057   -5.076
     504   -6.240   -0.158   -6.455
     505   -8.040    0.704   -6.477
     506   -6.659    0.480   -6.631
     507   -3.934    0.849   -7.064
     508   -4.151    0.820   -4.780
     509   -3.205    1.075   -5.804
     510   -6.202    0.922   -6.129
     511   -6.559    0.975   -6.429
     512   -4.624    1.674   -6.663
     513   -4.685    2.596   -6.643
     514   -7.744    3.718   -5.617
     515   -5.206    2.333   -5.475
     516   -7.937    3.539   -4.676
     517   -5.823    3.404   -3.063
     518   -6.507    2.995   -4.556
     519   -5.816    0.561   -3.117
     520   -6.437    1.441   -2.940
     521   -5.129    2.845   -3.054
     522   -8.462    3.247   -4.223
     523   -7.653    3.918   -3.194
     524   -1.823    1.716   -2.730
     525   -2.520   -0.070   -1.527
     526   -5.818    0.785   -2.074
     527   -5.493    0.181   -3.507
     528   -4.782    1.551   -1.778
     529   -4.698    1.686   -3.756
     530   -2.511    5.079   -3.132
     531   -3.505    2.613   -3.764
     532   -6.041    3.237   -2.704
     533   -3.431    1.445   -1.479
     534   -5.025    0.382   -3.869
     535   -5.681   -0.051   -4.158
     536   -4.361    0.635   -5.811
     537   -9.128    1.539   -6.181
     538   -6.623    1.007   -5.890
     539   -8.565    2.981   -6.539
     540   -6.492    2.644   -4.622
     541   -7.589    2.069   -6.092
     542   -7.159    2.165   -6.179
     543   -9.530    2.454   -7.037
     544   -8.565    1.860   -7.976
     545   -9.320    1.816   -8.300
     546   -8.384    2.369   -7.162
     547   -8.017    3.881   -7.040
     548   -6.396    2.151   -6.782
     549   -9.220    2.279   -9.656
     550   -7.561    0.869   -8.748
     551   -6.375    2.196   -7.270
     552   -7.355    2.978   -8.388
     553   -7.332    1.975   -9.343
     554   -7.897    2.865   -9.399
     555   -6.224    3.865   -6.561
     556   -6.514    1.443   -7.966
     557   -5.522    0.963   -5.549
     558   -5.384    1.977   -7.135
     559   -6.418    1.318   -6.754
     560   -6.380    2.635   -7.869
     561   -6.215    3.361   -7.738
     562   -7.362    2.191   -9.077
     563   -7.164    1.166   -7.951
     564   -8.279    1.282   -7.897
     565   -6.470    2.053   -6.144
     566   -6.355    0.358   -8.678
     567   -7.651    2.175   -6.966
     568   -7.133    1.037   -6.489
     569   -8.494    0.881   -5.234
     570   -7.099    0.126   -6.394
     571   -3.409   -0.598   -6.291
     572   -3.732    0.451   -6.088
     573   -6.831   -1.399   -4.044
     574   -6.039    0.790   -5.227
     575   -7.421   -1.081   -4.403
     576   -4.459   -1.586   -5.177
     577   -7.553   -1.215   -7.457
     578   -8.689    0.636   -7.965
     579  -11.893    1.556   -9.054
     580   -8.440    0.494   -8.804
     581   -9.097    3.479   -8.327
     582   -9.377    3.737   -7.739
     583  -10.199    2.486   -8.992
     584   -9.118    1.681  -11.075
     585   -8.695    2.114   -8.478
     586   -9.859    2.605  -11.403
     587   -8.966    1.273   -9.172
     588   -8.295    0.177   -8.454
     589   -8.769    0.351   -8.124
     590   -8.901    1.541   -7.381
     591   -5.624    1.314   -6.167
     592   -5.330    2.919   -6.397
     593   -4.304    2.098   -5.691
     594   -5.609    1.952   -5.689
     595   -2.643    2.240   -5.898
     596   -4.560    1.865   -6.334
     597   -7.885    3.314   -5.383
     598   -7.965   -0.114   -5.235
     599   -5.955   -0.446   -6.950
     600   -6.943    1.259   -3.937
     601  -10.058    0.643   -5.678
     602  -10.558    1.385   -7.313
     603  -10.130    2.638   -6.779
     604   -9.340    1.379   -5.361
     605  -10.625    1.473   -4.687
     606   -9.615    1.633   -4.150
     607   -8.014   -0.339   -3.988
     608   -8.013    2.182   -3.477
     609  -10.237    0.582   -5.142
     610   -8.151    1.171   -3.936
     611   -8.620    2.238   -5.604
     612   -5.983    0.689   -5.262
     613   -8.183    2.611   -4.859
     614   -7.075    3.358   -5.329
     615   -5.219    3.595   -5.552
     616   -6.331    2.998   -5.819
     617   -6.208    2.659   -4.801
     618   -6.449    3.079   -6.388
     619   -6.430    3.735   -7.036
     620   -6.875    3.203   -7.210
     621   -9.398    4.220   -9.642
     622  -10.140    3.344  -10.540
     623   -6.171    3.516   -7.463
     624   -5.192    4.252   -7.797
     625   -4.353    3.815   -7.123
     626   -4.205    2.992   -5.350
     627   -4.422    4.284   -6.622
     628   -6.973    1.321   -6.091
     629   -4.493    2.832   -4.023
     630   -6.365    2.298   -6.192
     631   -7.683    3.254   -7.261
     632   -9.107    3.218   -9.080
     633  -10.790    2.696   -8.728
     634  -10.056    2.889   -8.367
     635   -9.996    2.616   -7.590
     636   -7.702    0.595   -7.731
     637  -10.353    2.732   -9.207
     638  -11.313    1.416   -8.604
     639  -10.534    1.277   -9.302
     640   -9.985    1.059   -8.557
     641  -11.662    0.747   -8.047
     642  -12.316    2.657   -7.951
     643  -10.708    1.722   -7.540
     644   -7.323   -0.557   -6.718
     645  -10.758    1.910   -6.964
     646  -11.075    2.867   -9.272
     647   -8.132    0.712   -9.704
     648   -9.566    1.550   -8.126
     649   -9.006    0.971   -7.953
     650   -8.195    1.742   -7.736
     651  -10.691    1.294   -9.071
     652   -8.584    3.007   -9.271
     653   -9.003    3.447   -7.949
     654   -8.205    3.183   -8.285
     655   -8.477    2.837   -7.731
     656   -5.843    3.531   -6.922
     657   -5.283    3.286   -7.140
     658   -6.770    2.314   -7.292
     659   -6.766    3.233   -7.857
     660   -8.151    2.670   -8.054
     661   -5.607    3.158   -6.349
     662   -7.773    1.869   -7.762
     663   -8.655    3.718   -9.321
     664   -8.696    3.214   -9.604
     665   -9.743    3.881   -8.120
     666  -10.819    4.886   -8.018
     667  -12.209    2.784   -8.857
     668   -9.384    4.845   -9.789
     669   -8.019    2.909   -8.641
     670   -6.549    3.158   -8.924
     671   -8.035    3.784   -9.646
     672  -11.915    3.794  -11.224
     673  -12.186    4.561  -11.891
     674  -10.070    3.507   -9.526
     675   -7.690    3.923   -8.923
     676   -7.688    4.745   -8.860
     677   -8.551    3.077   -9.167
     678   -8.720    2.415   -9.509
     679   -4.064    2.003   -6.843
     680   -6.253    1.522   -8.806
     681   -4.828    1.039   -6.483
     682   -9.379    4.349  -10.187
     683   -8.144    3.323   -9.388
     684   -7.672    2.709   -8.832
     685   -9.799    2.803   -8.939
     686   -8.310    2.574   -7.989
     687  -10.719    4.066   -7.628
     688  -12.035    4.339  -10.983
     689  -11.453    4.149   -8.873
     690  -11.887    4.100   -9.936
     691  -11.054    4.802   -9.575
     692   -9.809    4.328   -9.441
     693  -10.789    4.817   -8.071
     694   -8.009    4.389   -7.196
     695   -7.697    4.884   -7.729
     696   -8.021    5.620   -8.804
     697   -7.611    2.315   -9.435
     698   -7.027    4.549   -9.638
     699   -6.274    3.739   -9.263
     700   -7.585    6.035   -8.589
     701   -5.521    5.229   -8.667
     702   -7.345    6.983   -9.095
     703   -7.983    5.085   -9.663
     704   -9.312    5.999   -9.397
     705   -9.264    4.863   -9.889
     706   -9.828    4.337  -10.282
     707   -8.525    5.328  -10.890
     708   -8.584    4.604   -9.827
     709  -10.203    4.319  -11.428
     710   -8.347    6.976   -8.490
     711  -11.376    8.414   -9.165
     712  -11.088    7.598   -9.552
     713  -10.394    6.508   -9.290
     714   -8.533    5.581   -8.916
     715  -10.600    6.467  -10.832
     716  -10.428    7.441  -10.241
     717   -8.012    7.032   -9.312
     718   -9.145    7.083  -10.151
     719   -9.758    6.459   -9.732
     720  -11.195    8.287  -10.490
     721  -11.666    7.556  -12.337
     722  -13.750    8.428  -13.069
     723  -10.049    8.898  -10.397
     724  -11.929    8.689  -11.743
     725   -9.937    7.951  -11.779
     726   -8.160    8.300   -9.697
     727  -11.385    8.597  -11.762
     728  -12.669    8.444  -11.567
     729   -6.310    6.869   -9.433
     730  -10.273    8.639  -10.899
     731  -11.815    8.388  -11.238
     732  -12.324    7.340  -11.046
     733   -7.682    8.024   -8.607
     734  -10.289    8.508  -10.620
     735  -10.425    8.782  -10.971
     736  -11.513    8.578  -10.922
     737   -7.741    7.863   -9.335
     738   -8.933    9.109   -8.872
     739   -8.851    9.203  -10.389
     740   -6.938    7.063   -7.964
     741   -6.884    7.496   -6.458
     742  -11.400    9.349   -9.026
     743   -8.879    6.803   -8.392
     744   -8.301    7.430   -8.513
     745  -10.528    7.850  -10.163
     746   -9.673    6.291   -8.609
     747   -8.790    5.844   -9.008
     748   -7.241    5.838   -7.790
     749   -4.314    5.546   -5.714
     750   -8.237    6.567   -6.160
     751   -7.579    6.191   -8.818
     752  -11.219    8.699   -8.217
     753   -7.261    7.326   -8.886
     754   -5.932    5.889   -7.915
     755   -8.270    5.894   -7.378
     756   -8.571    7.334   -9.149
     757   -9.251    7.868   -8.166
     758   -8.777    4.619   -7.587
     759   -7.642    6.246   -7.826
     760   -7.742    6.842   -8.038
     761   -9.989    4.234   -9.071
     762  -11.170    6.336   -9.062
     763   -9.640    6.166   -9.301
     764  -12.737    6.258  -10.134
     765   -8.431    6.638   -8.808
     766   -9.300    6.202  -10.342
     767   -9.309    6.579   -8.718
     768   -8.036    5.512   -8.899
     769   -9.654    5.379   -8.899
     770  -10.992    6.305  -10.892
     771  -12.681    4.345  -10.625
     772  -12.103    5.034  -10.187
     773  -10.286    7.533   -9.804
     774  -12.088    5.865   -9.453
     775  -15.220    7.561  -11.706
     776  -14.437    8.200  -10.325
     777  -18.920    7.032  -11.596
     778  -16.428    6.940  -12.168
     779  -17.712    7.571  -12.485
     780  -17.370    7.761  -13.349
     781  -17.607    7.749  -11.160
     782  -16.064    6.587  -10.448
     783  -13.414    8.896   -8.883
     784  -17.463    8.957  -11.971
     785  -14.976    7.450  -12.725
     786  -18.045    9.562  -13.943
     787  -18.092    7.800  -12.697
     788  -18.419    7.438  -13.066
     789  -19.130    9.836  -14.118
     790  -17.819    8.648  -12.897
     791  -18.092    9.407  -14.005
     792  -17.924    8.408  -14.451
     793  -19.792    7.914  -14.630
     794  -17.875    5.276  -14.980
     795  -18.943    6.089  -15.061
     796  -18.112    7.157  -14.534
     797  -18.921    7.597  -14.587
     798  -19.519    8.560  -14.979
     799  -19.379    6.913  -12.981
     800  -17.050    5.835  -14.810
     801  -18.720    6.969  -15.189
     802  -15.962    4.443  -13.183
     803  -16.226    6.418  -14.703
     804  -18.044    5.093  -14.158
     805  -16.659    3.925  -14.075
     806  -17.134    5.669  -13.261
     807  -17.931    6.327  -14.018
     808  -15.984    3.157  -15.828
     809  -15.860    5.237  -14.509
     810  -17.136    5.675  -15.563
     811  -17.088    5.996  -14.493
     812  -15.032    4.718  -13.697
     813  -16.076    7.182  -14.803
     814  -16.577    6.077  -14.002
     815  -15.659    5.324  -13.921
     816  -17.226    5.999  -14.300
     817  -17.809    6.061  -15.211
     818  -16.298    7.494  -13.933
     819  -15.452    6.010  -13.211
     820  -15.680    6.847  -14.413
     821  -14.759    5.420  -11.873
     822  -15.218    4.515  -11.354
     823  -15.397    6.597  -10.766
     824  -17.017    5.009  -10.160
     825  -15.595    5.430  -10.770
     826  -17.339    5.012  -12.180
     827  -18.297    7.206  -12.687
     828  -17.490    6.480  -11.476
     829  -16.557    7.577  -12.181
     830  -17.726    5.455  -13.913
     831  -17.761    6.834  -13.972
     832  -17.663    6.465  -13.538
     833  -17.371    6.882  -14.412
     834  -17.201    7.230  -12.603
